ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
1099023,,,IndependentTag,21.7089,-9.4383,19.7404,-10.4226,23.6774,-8.4540
1099024,,,IndependentTag,14.7867,0.4541,12.8182,-0.5302,16.7552,1.4384
1099025,,,IndependentTag,-17.3880,6.6877,-19.3565,5.7034,-15.4195,7.6720
1099026,,,IndependentTag,2.2207,7.5407,0.2522,6.5564,4.1892,8.5250
1099027,,,IndependentTag,-4.8701,-5.1069,-6.8386,-6.0912,-2.9016,-4.1226
1099028,,,IndependentTag,35.6395,-10.7329,33.6710,-11.7172,37.6080,-9.7486
1099029,,,IndependentTag,21.1838,4.1078,19.2153,3.1235,23.1523,5.0921
1099030,,,IndependentTag,14.0483,4.1078,12.0798,3.1235,16.0168,5.0921
1099031,,,IndependentTag,-8.8191,-10.9849,-10.1314,-11.9692,-7.5068,-10.0006
1099032,,,IndependentTag,10.8659,-10.9849,9.5536,-11.9692,12.1782,-10.0006
1099033,,,IndependentTag,30.0227,-10.9849,28.7104,-11.9692,31.3350,-10.0006
1099034,,,IndependentTag,-8.8191,9.6621,-10.1314,8.6778,-7.5068,10.6464
1099035,,,IndependentTag,15.7872,9.6621,14.4749,8.6778,17.0995,10.6464
1099036,,,IndependentTag,20.7084,9.6621,19.3961,8.6778,22.0207,10.6464
1099037,,,IndependentTag,-0.6170,-10.9849,-1.9293,-11.9692,0.6953,-10.0006
