ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
156264,Walls,Exterior Curtain Wall,,CurveMidpt,,23.7680,-12.0953,0.0000,23.7680,-12.0953,23.7680,-12.0953,22.1276,-21.9287,25.4085,-2.2620
156281,Walls,Exterior Curtain Wall,,CurveMidpt,,23.7680,15.1264,0.0000,23.7680,15.1264,23.7680,15.1264,22.1276,-2.2620,25.4085,32.5149
156316,Walls,Exterior Curtain Wall,,CurveMidpt,,23.7680,45.2495,0.0000,23.7680,45.2495,23.7680,45.2495,22.1276,32.5149,25.4085,57.9841
156408,Walls,Exterior Curtain Wall,,CurveMidpt,,23.7680,61.1735,0.0000,23.7680,61.1735,23.7680,61.1735,22.1276,57.9841,25.4085,64.3630
169770,Walls,Exterior - Insulation on Masonry,,CurveMidpt,,-18.4167,73.2670,0.0000,-18.4167,73.2670,-18.4167,73.2670,-32.8094,72.7700,-4.5212,73.7641
177056,Rooms,Vest. 101,,Point,,-6.6019,50.0899,0.0000,-6.6019,50.0899,-6.6019,50.0899,-13.1260,20.4033,-5.0248,72.7700
177304,Rooms,Lobby 102,,Point,,13.2344,28.0163,0.0000,13.2344,28.0163,13.2344,28.0163,-7.6390,-51.9042,23.9304,73.0160
177305,Rooms,Cafeteria 121,,Point,,-10.5880,87.4001,0.0000,-10.5880,87.4001,-10.5880,87.4001,-31.8743,73.3277,26.7498,100.0051
177306,Rooms,Prep/Dish 122,,Point,,33.6028,90.9870,0.0000,33.6028,90.9870,33.6028,90.9870,27.2042,80.9631,39.7420,100.0051
177307,Rooms,Dry Storage 124,,Point,,33.8897,76.5705,0.0000,33.8897,76.5705,33.8897,76.5705,27.2042,73.2432,39.7420,80.5087
177308,Rooms,Electrical 125,,Point,,44.7910,77.3594,0.0000,44.7910,77.3594,44.7910,77.3594,40.1964,73.2432,48.7315,80.5087
177309,Rooms,Conference 123,,Point,,49.9548,88.6920,0.0000,49.9548,88.6920,49.9548,88.6920,40.1964,73.2432,59.4926,100.0051
177310,Rooms,Office 127,,Point,,71.4707,95.4327,0.0000,71.4707,95.4327,71.4707,95.4327,59.9470,91.7267,79.9505,100.0051
177311,Rooms,Admin 126,,Point,,64.8725,81.1606,0.0000,64.8725,81.1606,64.8725,81.1606,59.9470,73.2432,69.3679,91.2723
177312,Rooms,Storage 128,,Point,,75.7739,85.1051,0.0000,75.7739,85.1051,75.7739,85.1051,69.8223,80.9631,79.9505,91.2723
177313,Rooms,Toilet 129,,Point,,73.7658,76.5705,0.0000,73.7658,76.5705,73.7658,76.5705,69.8223,73.2432,78.0828,80.5087
177314,Rooms,Stair 130,,Point,,84.3803,87.6870,0.0000,84.3803,87.6870,84.3803,87.6870,80.6066,76.8645,89.2680,100.0051
177315,Rooms,Corridor 131,,Point,,53.3974,68.7530,0.0000,53.3974,68.7530,53.3974,68.7530,23.9304,64.6458,89.4747,76.1919
177316,Rooms,Sprinkler 119,,Point,,-27.9582,13.7079,0.0000,-27.9582,13.7079,-27.9582,13.7079,-31.8153,7.8707,-23.5123,19.4092
177317,Rooms,Electrical 118,,Point,,-14.8797,13.9592,0.0000,-14.8797,13.9592,-14.8797,13.9592,-23.0579,7.8707,-5.2028,19.4092
177318,Rooms,Instruction 117,,Point,,-19.4697,-3.2350,0.0000,-19.4697,-3.2350,-19.4697,-3.2350,-31.8596,-12.0415,-5.2028,7.4163
177319,Rooms,Lounge 120,,Point,,33.3159,-12.1467,0.0000,33.3159,-12.1467,33.3159,-12.1467,23.7680,-21.5596,45.9403,-2.6311
177320,Rooms,Conference 116,,Point,,-18.6091,-20.0388,0.0000,-18.6091,-20.0388,-18.6091,-20.0388,-31.8596,-25.1649,-5.2028,-12.4959
177321,Rooms,Instruction 115,,Point,,-16.8878,-56.3260,0.0000,-16.8878,-56.3260,-16.8878,-56.3260,-31.8596,-76.0889,-5.2028,-25.6193
177322,Rooms,Stair 114,,Point,,-0.2489,-63.2111,0.0000,-0.2489,-63.2111,-0.2489,-63.2111,-4.5466,-76.0537,4.1148,-52.5276
177324,Rooms,Electrical 112,,Point,,17.8245,-53.4572,0.0000,17.8245,-53.4572,17.8245,-53.4572,12.8722,-56.5819,23.5408,-49.4411
177325,Rooms,Lounge 111,,Point,,17.8245,-68.5439,0.0000,17.8245,-68.5439,17.8245,-68.5439,4.7710,-76.0537,23.5408,-49.4411
177326,Rooms,Men 110,,Point,,28.1521,-64.6455,0.0000,28.1521,-64.6455,28.1521,-64.6455,23.9952,-76.0537,31.7429,-57.0363
177328,Rooms,Women 109,,Point,,37.3322,-65.5061,0.0000,37.3322,-65.5061,37.3322,-65.5061,33.8378,-76.0537,41.2649,-57.0363
177329,Rooms,Corridor 107,,Point,,54.5449,-44.5640,0.0000,54.5449,-44.5640,54.5449,-44.5640,23.9304,-56.5819,184.9396,-40.7525
177330,Rooms,Instruction 108,,Point,,54.2580,-61.7767,0.0000,54.2580,-61.7767,54.2580,-61.7767,41.7193,-76.0537,77.5814,-49.4411
177331,Rooms,Instruction 106,,Point,,86.9622,-63.4980,0.0000,86.9622,-63.4980,86.9622,-63.4980,78.0358,-76.0537,97.2664,-49.4411
177332,Rooms,Instruction 105,,Point,,115.2639,-64.6455,0.0000,115.2639,-64.6455,115.2639,-64.6455,97.7208,-76.0537,136.6365,-49.4411
177333,Rooms,Instruction 104,,Point,,147.8841,-63.4980,0.0000,147.8841,-63.4980,147.8841,-63.4980,137.0909,-76.0537,156.3215,-49.4411
177334,Rooms,Conference 103,,Point,,163.9493,-61.7767,0.0000,163.9493,-61.7767,163.9493,-61.7767,156.7759,-76.0537,175.6220,-49.4411
177335,Rooms,Stair 132,,Point,,181.2273,-57.4735,0.0000,181.2273,-57.4735,181.2273,-57.4735,176.2781,-76.0537,184.9396,-52.5276
182328,Walls,Exterior - Insulation on Masonry,,CurveMidpt,,89.7651,86.8965,0.0000,89.7651,86.8965,89.7651,86.8965,89.2680,73.2908,90.2621,100.6711
182503,Doors,M_Curtain Wall Dbl Glass,101B,BBoxCenter,,-14.9553,56.2957,3.4976,-14.9553,56.2957,-14.9553,56.2957,-16.5709,53.2938,-13.3397,59.2977
187479,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,-4.9756,17.0557,0.0000,-4.9756,17.0557,-4.9756,17.0557,-5.2028,13.9780,-4.7484,20.4033
195035,Doors,M_Curtain Wall Dbl Glass,121,BBoxCenter,,8.8807,74.5665,3.4976,8.8807,74.5665,8.8807,74.5665,5.8787,72.9509,11.8827,76.1821
196468,Doors,M_Curtain Wall Dbl Glass,101A,BBoxCenter,,-14.9553,50.1278,3.4976,-14.9553,50.1278,-14.9553,50.1278,-16.5709,47.1258,-13.3397,53.1297
196713,Walls,Exterior Curtain Wall,,CurveMidpt,,-5.0248,46.5867,0.0000,-5.0248,46.5867,-5.0248,46.5867,-6.6652,19.9063,-3.3843,73.2670
196728,Doors,M_Curtain Wall Dbl Glass,101C,BBoxCenter,,-6.5752,56.2957,3.4976,-6.5752,56.2957,-6.5752,56.2957,-8.1908,53.2938,-4.9596,59.2977
196838,Doors,M_Curtain Wall Dbl Glass,101D,BBoxCenter,,-6.5752,50.1278,3.4976,-6.5752,50.1278,-6.5752,50.1278,-8.1908,47.1258,-4.9596,53.1297
198054,Doors,M_Curtain Wall Dbl Glass,120,BBoxCenter,,32.0156,-0.7116,3.4976,32.0156,-0.7116,32.0156,-0.7116,29.0136,-2.3271,35.0175,0.9040
215253,Room Tags,Room Tag,,Point,,-9.5425,45.6239,0.0000,-9.5425,45.6239,-9.5425,45.6239,-12.1671,44.6397,-6.9178,48.9724
215254,Room Tags,Room Tag,,Point,,17.6456,36.0362,0.0000,17.6456,36.0362,17.6456,36.0362,15.0209,35.0519,20.2703,39.3847
215257,Room Tags,Room Tag,,Point,,-10.5880,87.4001,0.0000,-10.5880,87.4001,-10.5880,87.4001,-13.4652,86.4159,-7.7795,90.7486
215258,Room Tags,Room Tag,,Point,,33.6028,90.9870,0.0000,33.6028,90.9870,33.6028,90.9870,30.4975,90.0028,36.6393,94.3355
215259,Room Tags,Room Tag,,Point,,33.8897,76.5705,4.2651,33.8897,76.5705,33.8897,76.5705,30.1332,75.5863,37.5774,79.9190
215260,Room Tags,Room Tag,,Point,,44.7910,77.3594,4.2651,44.7910,77.3594,44.7910,77.3594,41.9236,76.3751,47.5897,80.7079
215261,Room Tags,Room Tag,,Point,,49.9548,88.6920,0.0000,49.9548,88.6920,49.9548,88.6920,46.2968,87.7077,53.5474,92.0405
215262,Room Tags,Room Tag,,Point,,71.4707,95.4327,4.2651,71.4707,95.4327,71.4707,95.4327,68.8461,94.4485,74.0954,98.7812
215263,Room Tags,Room Tag,,Point,,64.8725,81.1606,4.2651,64.8725,81.1606,64.8725,81.1606,62.2479,80.1763,67.4972,84.5091
